country,gender,age,yr_mrr,chd,chda,edu,physio,raf,rel,safety,love4,happy,esteem2,love5,love3,esteem1,sact,love2,love1,ms1,ms2,ms3,scoll1,scoll2,scoll3,scoll4,icoll1,icoll2,icoll3,icoll4
Croatia,1,30,6,2,2,3,3,2,1,2,1,1,1,2,2,1,1,1,1,2,1,2,3,2,4,2,1,1,7,5
Croatia,1,30,2,0,0,5,2,2,3,3,1,1,1,1,2,1,1,1,1,1,1,1,5,4,7,5,1,1,7,5
Croatia,2,49,24,4,3,5,3,2,4,3,2,2,3,3,3,2,2,3,2,4,3,4,3,1,5,4,2,1,7,5
Croatia,1,52,28,2,2,5,2,2,4,3,1,1,1,2,1,1,1,2,1,1,1,1,2,2,4,3,3,1,7,5
Croatia,2,52,31,2,0,3,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,6,6,4,5,4,2,7,5
Croatia,1,60,32,2,0,5,3,2,3,4,3,3,2,3,3,2,2,3,1,3,3,3,6,4,3,3,3,3,7,5
Croatia,1,48,17,3,3,5,2,2,3,3,3,2,2,4,2,2,3,3,3,4,4,4,2,1,4,7,2,1,2,6
Croatia,2,27,1,0,0,5,3,2,3,4,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,2,2,2,6
Croatia,1,53,17,1,1,5,3,2,4,5,1,1,1,2,1,1,1,1,1,2,2,2,3,2,6,3,6,6,2,6
Croatia,1,30,3,1,1,3,3,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6
Croatia,1,83,56,2,0,5,2,2,4,2,2,2,1,2,2,1,1,2,1,2,2,1,2,3,4,3,1,1,4,6
Croatia,1,32,1,1,1,5,3,2,3,3,2,2,1,1,2,1,1,1,1,2,2,2,4,2,5,2,2,2,4,6
Croatia,2,28,3,0,0,5,2,2,4,3,1,2,2,2,1,2,2,2,1,2,2,3,5,2,2,4,2,2,4,6
Croatia,2,48,27,2,2,3,1,2,5,5,4,4,4,2,4,2,1,4,2,4,5,4,5,5,6,2,4,2,4,6
Croatia,2,46,21,5,5,3,3,2,2,6,1,1,1,1,1,1,1,2,1,1,1,2,3,2,2,1,1,1,5,6
Croatia,1,45,16,2,2,5,1,2,4,1,2,2,2,2,1,1,1,1,1,1,1,2,6,4,2,2,1,1,5,6
Croatia,2,77,56,2,0,5,2,2,5,2,2,2,1,1,2,1,1,2,1,2,2,1,3,2,5,3,1,1,5,6
Croatia,1,40,16,1,1,3,3,2,5,3,1,2,2,3,1,1,2,2,1,3,2,3,2,2,4,5,1,1,5,6
Croatia,1,40,10,2,2,5,1,2,4,7,1,2,1,1,1,1,1,4,1,2,3,3,2,1,5,5,3,2,5,6
Croatia,2,53,32,2,2,3,3,2,4,7,1,1,1,3,2,1,1,2,1,4,3,1,2,3,4,5,3,5,5,6
Croatia,1,43,14,2,2,3,3,2,6,6,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,6,6
Croatia,1,33,6,1,1,3,3,2,3,7,2,1,1,2,1,2,1,2,1,2,3,3,5,3,6,2,1,1,6,6
Croatia,2,22,1,0,0,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,6,3,1,1,6,6
Croatia,2,25,2,0,0,5,2,2,5,7,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,6,1,1,6,6
Croatia,2,28,2,0,0,5,3,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,3,2,1,6,6
Croatia,2,36,8,2,2,5,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,3,1,6,6
Croatia,1,32,3,1,1,4,3,2,3,4,1,1,2,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,6,6
Croatia,2,26,2,2,2,4,3,2,2,3,2,2,1,1,2,1,2,2,1,2,2,2,3,4,2,2,2,2,6,6
Croatia,1,34,2,0,0,5,2,2,4,4,1,2,2,1,1,1,1,2,1,1,2,2,3,2,6,6,2,2,6,6
Croatia,2,50,29,1,1,5,2,2,6,2,3,2,3,4,4,2,4,4,3,5,5,6,3,2,5,2,3,2,6,6
Croatia,1,51,21,2,2,3,2,2,4,5,1,1,1,2,1,1,1,2,1,2,1,2,3,3,6,2,3,2,6,6
Croatia,1,35,5,1,1,5,2,2,4,6,3,4,2,4,2,2,2,4,3,6,6,6,2,2,2,3,3,2,6,6
Croatia,2,40,15,2,2,3,3,2,4,2,1,1,2,2,1,1,1,2,1,3,3,3,6,6,4,3,3,2,6,6
Croatia,1,60,33,1,0,4,3,2,4,3,1,1,2,1,1,1,2,2,1,2,1,2,3,2,4,6,3,2,6,6
Croatia,2,46,19,2,2,3,4,2,4,7,2,3,4,2,4,2,3,4,2,5,3,4,4,5,6,1,4,2,6,6
Croatia,1,67,25,1,1,5,3,2,5,5,2,2,2,2,1,1,1,1,1,2,2,2,3,3,3,2,5,2,6,6
Croatia,2,43,1,1,3,5,3,2,3,6,1,1,1,2,1,1,1,1,1,2,2,2,3,3,2,2,4,4,6,6
Croatia,2,37,9,6,0,3,2,2,3,7,2,1,1,2,2,1,2,3,1,2,2,2,6,6,7,6,4,4,6,6
Croatia,2,43,20,3,3,3,1,2,2,3,3,4,1,4,5,1,1,5,3,7,7,7,3,1,3,2,1,1,7,6
Croatia,2,42,21,4,4,4,3,2,3,4,2,1,2,2,2,2,2,3,1,3,3,3,3,2,4,2,1,1,7,6
Croatia,2,45,22,1,1,5,3,2,3,7,2,2,2,4,2,2,1,4,1,3,5,5,6,6,6,6,2,1,7,6
Croatia,1,46,24,5,5,5,3,2,3,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,6,6,3,1,7,6
Croatia,2,32,2,0,0,5,2,2,4,6,2,2,1,1,1,1,1,2,1,2,2,2,5,5,5,5,3,3,7,6
Croatia,2,41,14,2,2,4,3,2,6,2,1,1,1,1,1,1,1,2,1,2,2,2,3,3,4,3,5,4,7,6
Croatia,2,52,31,2,0,3,3,2,4,2,1,2,1,1,1,1,1,2,1,4,3,3,3,1,2,1,1,1,2,7
Croatia,2,43,22,1,1,3,5,2,1,7,5,2,2,5,5,5,5,5,5,7,7,7,2,2,2,2,1,1,3,7
Croatia,2,42,21,2,0,3,3,2,3,7,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,2,2,2,3,7
Croatia,1,48,28,2,1,3,3,2,4,4,2,2,2,2,1,1,1,2,1,3,2,3,2,2,3,2,3,1,4,7
Croatia,2,32,5,1,3,5,2,2,7,6,1,1,2,3,1,1,1,2,1,1,2,1,2,1,6,3,1,1,6,7
Croatia,1,23,1,0,0,3,3,2,3,3,1,1,1,1,1,1,1,1,1,2,1,2,5,2,3,2,2,1,6,7
Croatia,2,30,1,0,0,5,2,2,5,6,1,1,1,2,1,1,2,2,1,1,1,1,2,2,5,5,3,3,6,7
Croatia,2,53,21,2,2,3,2,2,4,3,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,7,7
Croatia,1,28,1,0,0,5,2,2,6,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,1,1,7,7
Croatia,1,33,2,0,0,5,1,2,6,4,2,1,2,2,1,1,1,2,1,3,2,3,6,2,6,2,1,1,7,7
Croatia,2,45,18,2,2,3,3,2,6,3,1,1,2,1,1,2,1,1,1,2,1,1,2,3,6,2,1,1,7,7
Croatia,1,48,25,2,2,3,3,2,5,6,2,2,1,1,2,1,2,4,2,1,2,1,5,3,2,2,2,1,7,7
Croatia,2,30,2,1,1,5,3,2,3,5,1,1,1,2,1,1,1,2,1,1,1,1,3,4,4,2,2,1,7,7
Croatia,2,31,4,1,1,5,3,2,4,6,1,2,1,1,1,1,1,2,1,1,1,1,2,1,6,3,3,1,7,7
Croatia,1,38,6,0,0,3,3,2,1,7,2,1,1,2,1,1,1,1,1,1,1,1,1,5,7,7,3,1,7,7
Croatia,2,50,23,1,1,5,3,2,5,7,2,4,2,2,1,2,1,1,1,4,4,4,7,3,7,1,4,1,7,7
Croatia,1,49,19,2,2,3,3,2,4,6,1,1,2,2,2,1,1,1,1,1,1,1,7,1,4,4,4,1,7,7
Croatia,2,80,50,1,0,3,3,2,4,3,2,2,3,3,3,2,2,3,1,6,6,6,2,2,4,3,2,2,4,3
Croatia,2,29,1,0,0,3,3,11,7,7,1,1,1,1,1,1,2,1,1,1,2,1,3,3,2,2,1,1,4,1
Croatia,2,49,16,2,2,3,3,11,4,4,3,2,3,3,3,2,3,4,3,5,6,5,3,2,3,2,2,2,2,2
Croatia,2,45,20,2,2,3,3,11,4,5,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,2,1,1,4,4
Croatia,2,43,22,2,2,3,3,11,5,6,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,5,4
Croatia,2,35,5,1,1,5,3,11,5,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,6,4
Croatia,2,46,3,0,0,3,3,11,4,6,1,1,1,1,1,1,1,2,1,1,1,1,3,4,6,5,5,4,6,6
Croatia,1,52,30,2,0,4,3,11,4,3,1,1,1,1,1,1,1,1,1,2,2,2,4,1,7,7,7,1,7,7
Croatia,1,32,6,3,3,2,5,4,5,7,2,3,2,3,3,2,2,3,1,3,3,3,4,2,2,2,2,2,3,1
Croatia,1,27,2,0,0,5,3,4,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,3,2,1,1,2,2
Croatia,2,31,3,2,2,4,4,4,5,6,1,1,1,2,1,1,1,1,1,2,2,1,4,2,3,1,1,1,6,2
Croatia,1,27,2,0,0,4,2,4,4,5,1,2,2,3,2,1,2,2,1,2,2,2,5,3,3,2,2,2,4,4
Croatia,1,28,2,0,0,5,2,4,5,2,1,2,1,1,1,1,2,2,1,2,1,1,2,3,6,5,2,2,6,6
Croatia,1,38,1,0,0,3,2,6,7,3,1,2,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,2,1
Croatia,2,25,5,1,1,5,2,6,4,2,1,1,1,1,2,1,1,1,1,2,1,1,5,3,6,2,1,1,4,1
Croatia,1,37,6,2,2,3,2,6,7,7,2,2,1,2,1,1,1,2,1,1,2,2,3,2,3,2,2,1,4,1
Croatia,1,68,30,2,1,4,3,6,7,5,2,3,2,2,2,1,1,3,1,4,3,5,4,2,3,2,3,1,4,1
Croatia,2,55,31,2,2,3,1,6,7,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,3,2,2,4,1
Croatia,1,54,12,1,2,5,2,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,6,2,1,1,5,1
Croatia,1,78,51,1,0,3,2,6,6,2,2,3,3,1,2,3,4,3,1,5,5,5,2,2,2,1,1,1,6,1
Croatia,2,50,18,1,1,5,2,6,6,3,2,2,1,3,1,3,3,3,1,3,3,3,6,3,6,2,2,1,6,1
Croatia,1,53,25,1,1,5,2,6,7,3,2,1,2,3,2,1,1,3,1,2,2,2,3,2,6,1,2,2,6,1
Croatia,2,75,51,1,0,3,3,6,7,2,1,3,1,2,2,1,1,3,1,4,3,5,3,2,6,2,4,4,6,1
Croatia,1,48,23,2,2,5,2,6,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,7,1
Croatia,2,21,1,1,1,3,3,6,7,4,2,1,1,1,1,1,1,1,1,2,2,1,2,4,6,1,3,3,7,1
Croatia,2,33,4,2,2,5,3,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2
Croatia,2,45,22,2,2,3,4,6,5,4,2,2,2,3,2,2,3,4,2,4,4,4,3,3,5,2,2,1,2,2
Croatia,1,49,22,4,4,5,2,6,7,6,1,2,1,1,1,1,1,2,1,1,1,1,3,2,5,2,1,1,3,2
Croatia,1,31,2,0,0,5,2,6,6,2,1,1,1,2,1,1,1,1,1,1,1,1,3,2,4,1,2,1,3,2
Croatia,2,52,29,2,2,5,2,6,6,6,1,2,3,1,3,2,3,3,1,2,2,2,3,1,6,2,2,1,3,2
Croatia,2,58,32,2,0,3,4,6,7,7,1,2,1,1,2,1,1,2,1,1,1,1,3,1,3,2,3,1,3,2
Croatia,1,34,6,2,2,5,3,6,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,1,4,2
Croatia,2,55,23,1,1,5,2,6,7,6,2,2,3,3,3,2,2,4,2,4,5,4,4,3,3,4,1,1,4,2
Croatia,2,29,5,2,2,5,3,6,6,6,2,2,1,2,1,1,1,2,2,3,3,2,3,2,7,2,3,1,4,2
Croatia,1,32,4,1,2,5,1,6,6,1,1,1,1,2,2,2,2,2,2,2,2,2,6,3,5,4,1,2,4,2
Croatia,1,57,31,2,1,5,1,6,7,6,1,1,1,1,1,2,2,2,1,2,2,2,2,2,3,2,2,2,4,2
Croatia,1,47,23,2,2,3,3,6,7,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,4,2
Croatia,1,55,29,2,2,3,3,6,7,6,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,2,1,1,5,2
Croatia,1,69,20,2,1,5,2,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,1,6,2
Croatia,2,44,22,2,2,5,1,6,7,3,2,1,3,1,2,1,1,2,1,1,1,2,2,2,6,2,2,1,6,2
Croatia,1,31,6,0,0,5,3,6,7,4,1,3,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,6,2
Croatia,1,79,51,1,0,5,2,6,7,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,3,2,2,2,6,2
Croatia,1,55,31,1,0,5,2,6,6,3,1,1,2,2,1,1,1,1,1,2,2,1,2,3,4,2,3,2,6,2
Croatia,1,49,14,3,2,3,3,6,7,2,2,2,1,2,2,1,1,4,1,3,2,2,6,2,6,2,3,3,6,2
Croatia,2,43,5,1,1,5,2,6,5,4,1,1,2,1,1,1,1,2,1,1,1,1,3,2,3,2,4,4,6,2
Croatia,1,50,23,1,1,3,4,6,7,7,1,2,2,1,1,1,1,2,1,2,1,1,3,2,6,2,1,1,7,2
Croatia,2,39,10,2,2,5,2,6,4,3,1,1,1,1,1,1,1,1,1,3,2,3,4,2,4,2,2,2,7,2
Croatia,1,36,6,0,0,5,3,6,7,5,2,2,1,2,2,1,2,2,2,2,2,2,3,2,6,2,2,2,7,2
Croatia,2,41,11,1,1,3,4,6,1,7,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1,3,1,1,3
Croatia,1,39,4,2,0,5,3,6,6,3,1,1,2,2,1,1,1,2,1,3,1,2,3,2,2,2,1,1,2,3
Croatia,2,47,21,3,3,5,2,6,4,3,2,1,3,2,4,3,3,3,3,4,4,5,3,2,4,2,1,1,2,3
Croatia,1,34,6,2,2,5,1,6,7,3,1,1,1,2,1,1,1,1,1,1,1,2,5,3,3,3,1,1,3,3
Croatia,1,54,24,2,2,3,3,6,7,7,2,2,1,2,2,1,1,3,2,5,5,5,3,2,5,3,3,2,3,3
Croatia,2,38,5,2,2,5,2,6,3,7,1,2,2,2,2,1,2,2,2,2,2,2,5,4,4,6,3,3,3,3
Croatia,2,41,11,2,2,5,3,6,6,3,2,2,1,2,1,1,2,3,1,2,2,2,2,1,5,3,1,1,4,3
Croatia,1,41,11,2,2,3,3,6,3,4,2,2,1,2,2,1,1,3,1,3,3,3,2,1,4,3,2,2,4,3
Croatia,1,45,9,0,0,5,2,6,7,2,2,2,1,1,2,2,2,2,1,4,4,5,2,2,5,3,2,2,4,3
Croatia,1,56,38,6,3,3,2,6,7,1,2,1,2,3,4,1,1,3,2,2,2,1,2,2,3,1,1,1,5,3
Croatia,2,53,28,2,2,5,2,6,7,2,2,2,3,3,2,1,2,4,1,3,3,3,1,1,3,3,1,1,5,3
Croatia,1,26,1,0,0,5,2,6,7,4,1,1,1,1,1,1,1,1,1,1,2,2,4,1,3,3,2,1,5,3
Croatia,1,31,5,1,1,4,2,6,6,6,1,2,1,1,1,1,1,1,1,2,2,2,2,2,6,3,1,1,6,3
Croatia,1,50,3,0,0,5,2,6,6,6,2,2,1,2,1,2,1,1,2,3,3,3,2,1,6,2,2,1,6,3
Croatia,1,65,42,2,0,5,2,6,6,6,1,1,1,2,3,2,1,2,1,2,2,2,4,3,6,2,4,2,6,3
Croatia,2,49,26,2,2,5,3,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6,2,3,3,6,3
Croatia,1,54,27,2,2,5,2,6,7,4,1,2,1,2,2,1,1,2,1,2,2,2,2,1,5,1,1,1,7,3
Croatia,2,74,50,2,0,3,2,6,7,7,3,3,4,3,5,4,4,5,3,6,6,5,3,2,5,5,3,1,7,3
Croatia,1,52,22,2,2,3,3,6,7,6,1,1,1,1,1,1,1,2,1,1,1,1,3,2,5,3,3,2,7,3
Croatia,1,26,5,1,1,5,2,6,2,6,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,5,3,3,7,3
Croatia,1,56,23,1,1,4,2,6,7,4,2,2,3,2,3,2,2,3,2,3,4,3,5,4,3,2,1,1,3,4
Croatia,1,46,18,2,2,5,2,6,7,7,1,2,1,1,1,1,1,1,1,1,1,1,3,2,4,3,2,1,4,4
Croatia,1,40,6,1,1,4,2,6,7,2,1,2,2,2,3,1,1,2,1,3,3,3,4,3,3,2,2,2,4,4
Croatia,1,45,22,2,2,5,1,6,7,4,2,2,2,2,2,1,1,2,1,2,2,2,3,2,5,3,3,2,4,4
Croatia,2,57,30,2,2,5,2,6,1,4,2,1,1,2,1,1,1,3,1,2,2,2,4,4,4,4,4,4,4,4
Croatia,1,46,20,1,0,5,2,6,7,3,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,6,6,4,4
Croatia,2,45,20,2,2,5,2,6,7,2,1,2,2,1,3,1,1,3,1,3,2,2,1,2,4,3,2,1,5,4
Croatia,2,50,21,2,2,5,1,6,7,7,1,1,2,1,2,1,2,2,1,2,2,1,2,1,3,2,4,1,6,4
Croatia,1,62,21,3,0,5,3,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,6,4
Croatia,2,49,21,1,0,5,3,6,7,7,1,1,1,1,1,1,1,2,1,1,1,1,3,2,6,3,3,2,6,4
Croatia,1,56,32,1,0,4,2,6,7,7,2,3,2,3,4,2,2,4,3,5,6,6,6,2,6,3,4,2,6,4
Croatia,2,40,25,3,3,3,3,6,4,4,1,1,3,2,3,1,1,2,1,4,4,1,2,1,6,2,3,3,6,4
Croatia,2,26,3,0,0,4,4,6,7,4,1,2,2,1,1,1,1,2,1,3,3,2,5,4,5,2,4,3,6,4
Croatia,1,47,22,1,1,3,3,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,6,4,6,5,3,4,6,4
Croatia,1,62,35,2,1,5,2,6,7,7,2,1,2,1,1,1,2,2,1,2,2,2,2,1,4,3,1,1,7,4
Croatia,2,49,18,1,1,5,2,6,7,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,7,2,2,2,7,4
Croatia,1,30,9,1,1,5,3,6,7,6,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,3,2,7,4
Croatia,1,56,26,3,3,5,3,6,7,5,2,2,2,2,3,1,2,3,2,2,2,2,5,4,3,5,4,3,7,4
Croatia,2,30,2,0,0,5,3,6,7,6,1,1,1,1,1,1,2,5,1,2,2,2,7,3,2,2,4,4,7,4
Croatia,1,50,50,2,2,5,2,6,7,4,1,1,1,1,1,1,5,1,1,2,1,1,2,2,5,2,7,7,7,4
Croatia,1,48,24,4,3,5,2,6,6,6,3,3,2,3,4,1,2,4,2,4,4,5,6,2,1,1,2,1,3,5
Croatia,2,41,15,3,3,5,3,6,6,7,3,4,5,3,3,2,2,3,3,5,5,5,5,2,6,1,1,1,5,5
Croatia,2,52,25,1,1,5,2,6,7,3,2,2,1,2,1,1,1,2,1,2,2,2,2,2,6,3,2,2,5,5
Croatia,2,55,22,2,2,5,2,6,6,6,3,3,3,3,4,2,3,5,3,5,5,5,3,2,6,3,2,2,6,5
Croatia,1,50,20,1,1,3,3,6,7,6,2,3,3,2,1,1,2,3,2,4,3,3,5,3,6,4,3,2,6,5
Croatia,1,41,10,0,0,5,1,6,7,1,2,2,2,2,2,1,2,1,2,3,3,2,2,2,5,3,3,3,6,5
Croatia,2,63,42,2,0,5,2,6,7,7,2,1,2,2,3,2,2,3,1,2,2,2,2,1,6,5,1,1,7,5
Croatia,2,33,6,2,2,5,2,6,7,6,2,1,1,2,1,1,1,2,1,2,2,2,5,4,2,3,2,2,7,5
Croatia,2,50,20,1,1,5,3,6,7,7,2,3,2,4,2,1,1,3,2,4,4,4,6,6,7,2,5,5,7,5
Croatia,1,48,15,1,1,5,2,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,1,6,1,1,1,4,6
Croatia,1,78,32,3,0,5,2,6,7,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,4,2,3,3,5,6
Croatia,2,33,2,0,0,5,3,6,4,7,2,2,1,2,1,1,1,4,1,4,4,5,5,3,3,2,1,1,6,6
Croatia,2,44,20,1,1,5,3,6,7,7,1,2,2,1,1,1,1,1,1,1,1,1,3,4,3,2,2,1,6,6
Croatia,1,55,23,2,3,5,2,6,6,7,2,2,2,2,1,1,2,3,2,3,3,3,3,2,6,5,3,2,6,6
Croatia,1,28,2,0,0,5,2,6,6,7,1,1,1,1,1,1,1,1,1,1,1,1,6,3,3,3,4,2,6,6
Croatia,2,47,23,2,2,5,2,6,7,3,1,1,1,1,1,1,1,2,1,1,1,1,2,2,6,2,2,1,7,6
Croatia,1,53,23,2,2,3,3,6,6,6,2,2,1,2,2,1,2,2,2,2,2,2,3,3,3,2,2,2,7,6
Croatia,1,29,3,1,1,5,3,6,7,3,1,2,1,2,1,1,1,1,1,1,1,2,3,6,3,2,2,2,7,6
Croatia,2,41,5,1,1,5,2,6,7,6,4,3,2,2,4,2,4,5,3,6,6,6,6,3,3,6,6,3,7,6
Croatia,2,48,5,2,2,5,1,6,6,7,1,1,1,1,1,1,3,1,1,1,1,1,3,2,2,2,4,2,4,7
Croatia,2,50,15,3,4,5,2,6,4,4,2,1,1,1,1,1,1,2,1,6,6,6,1,1,3,3,1,1,6,7
Croatia,1,57,28,2,0,5,2,6,7,1,2,2,1,1,1,1,1,1,1,1,1,2,4,2,6,2,2,1,7,7
Croatia,1,50,25,2,2,5,3,6,7,7,2,3,2,2,1,2,2,2,2,3,3,3,3,3,2,3,2,1,7,7
Croatia,1,37,10,2,2,4,2,6,6,6,1,1,1,1,1,2,1,2,1,1,1,2,2,1,6,3,2,1,7,7
Croatia,2,30,9,1,1,5,3,6,7,7,1,1,2,1,1,1,1,2,1,1,2,1,3,3,3,5,4,1,7,7
Croatia,1,24,1,1,1,3,5,6,6,2,1,1,1,2,1,1,1,1,1,2,1,2,2,2,6,2,2,2,7,7
Croatia,1,51,23,1,1,5,2,6,7,7,1,1,1,1,1,1,1,1,1,2,2,2,3,3,7,3,2,2,7,7
Croatia,2,50,20,1,1,4,3,6,5,4,1,2,1,1,1,1,2,3,1,2,2,2,3,3,4,3,4,2,7,7
Croatia,1,33,3,0,0,5,3,6,6,7,2,3,1,2,2,1,2,4,3,5,4,3,2,1,2,2,4,4,7,7
Croatia,1,59,35,1,1,5,2,6,7,1,2,1,2,1,2,3,3,2,3,4,4,4,6,6,6,6,5,5,7,7
Croatia,2,29,5,2,0,3,2,6,7,2,1,2,1,2,1,1,2,2,1,2,2,2,6,7,7,2,6,5,7,7
Croatia,1,34,3,0,0,4,2,3,3,5,2,2,2,3,4,1,2,2,1,3,3,4,3,4,3,2,2,1,7,2
Croatia,2,34,2,1,1,5,2,5,1,6,1,2,1,1,1,1,1,2,1,2,2,2,5,2,6,2,1,1,4,1
Croatia,2,50,23,3,3,3,3,7,1,5,1,1,2,1,1,1,1,1,1,2,3,2,1,2,2,1,2,2,6,1
Croatia,2,58,30,3,0,4,3,7,1,2,1,2,1,1,1,1,2,2,1,2,2,2,3,1,5,2,1,1,2,2
Croatia,1,49,23,3,3,5,2,7,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,3,3
Croatia,1,34,9,1,1,3,2,7,1,6,1,1,1,1,1,1,1,2,1,1,1,2,3,2,6,2,2,1,3,3
Croatia,2,31,8,1,1,3,2,7,1,6,1,2,1,1,1,1,1,2,1,2,2,2,3,2,6,3,2,2,4,3
Croatia,1,74,44,2,0,3,4,7,7,5,2,2,2,2,2,1,1,2,1,2,2,2,3,4,4,4,4,4,4,4
Croatia,1,35,3,2,2,3,4,10,7,6,2,2,2,2,1,1,1,1,1,2,2,2,4,3,5,2,2,2,6,3
Croatia,1,72,47,2,0,3,3,,7,3,1,1,1,1,1,1,1,5,1,1,1,1,1,2,2,3,1,2,1,1
Croatia,2,51,29,2,0,4,3,,4,7,2,2,2,2,2,2,2,2,2,5,5,5,3,3,6,5,3,3,6,6
Estonia,2,34,11,2,2,5,3,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,1,1,1
Estonia,2,63,33,1,0,5,3,1,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1
Estonia,1,29,1,1,1,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1
Estonia,2,65,36,2,0,5,3,1,2,3,1,2,1,1,1,1,1,2,1,2,2,2,1,1,3,3,1,1,6,1
Estonia,2,35,7,2,2,5,4,1,3,7,1,1,1,1,1,1,1,2,1,1,1,2,1,1,6,6,1,1,6,1
Estonia,1,38,11,2,2,4,3,1,7,5,2,2,1,1,1,2,1,1,1,2,1,2,1,2,6,2,2,1,6,1
Estonia,2,25,1,1,1,5,3,1,2,6,1,1,1,1,1,1,1,1,1,2,1,1,3,1,6,7,1,1,7,1
Estonia,2,45,8,2,2,3,3,1,3,3,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2
Estonia,1,63,33,1,0,5,3,1,4,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2
Estonia,2,30,2,2,2,5,2,1,4,6,1,1,2,1,1,1,1,2,1,2,2,1,2,1,7,6,2,1,2,2
Estonia,2,35,16,3,3,5,2,1,3,3,2,2,2,1,1,1,1,2,1,2,2,2,2,1,3,1,3,2,3,2
Estonia,2,56,32,3,0,4,3,1,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,2
Estonia,1,63,39,2,0,5,3,1,7,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,4,2,1,1,4,2
Estonia,2,51,28,1,0,5,2,1,4,4,2,2,3,2,2,1,3,3,2,4,3,4,6,1,6,7,2,1,6,2
Estonia,1,56,32,3,0,4,3,1,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,3
Estonia,2,62,39,2,0,2,3,1,5,5,1,1,1,1,2,1,2,3,1,1,1,1,1,1,2,3,1,1,3,3
Estonia,2,38,15,3,3,4,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,1,3,3
Estonia,2,50,19,1,1,5,2,1,4,6,1,2,1,1,1,2,2,2,1,2,2,2,2,1,7,3,1,1,7,3
Estonia,2,37,10,2,2,4,2,1,3,4,1,1,2,1,1,1,1,2,1,1,1,1,3,1,7,7,1,1,7,3
Estonia,2,29,7,3,3,5,3,1,3,4,1,1,2,1,1,1,1,2,1,2,1,1,2,1,4,6,1,1,2,4
Estonia,1,39,11,2,2,5,3,1,2,3,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,4,4
Estonia,2,40,16,2,2,5,2,1,3,3,2,2,2,1,4,4,4,2,5,5,2,6,4,1,3,3,1,1,6,4
